"dating_id","entity_id","date_type","depth_dating","dating_thickness","lab_num","material_dated","min_weight","max_weight","uncorr_age","uncorr_age_uncert_pos","uncorr_age_uncert_neg","14C_correction","calib_used","date_used","238U_content","238U_uncertainty","232Th_content","232Th_uncertainty","230Th_content","230Th_uncertainty","230Th_232Th_ratio","230Th_232Th_ratio_uncertainty","230Th_238U_activity","230Th_238U_activity_uncertainty","234U_238U_activity","234U_238U_activity_uncertainty","ini_230Th_232Th_ratio","ini_230Th_232Th_ratio_uncertainty","decay_constant","corr_age","corr_age_uncert_pos","corr_age_uncert_neg","date_used_lin_interp","date_used_lin_reg","date_used_Bchron","date_used_Bacon","date_used_OxCal","date_used_copRa","date_used_StalAge"
6949,392,"MC-ICP-MS U/Th",85.5,NA,NA,"calcite",215.07,215.07,73.4,3.8,3.8,NA,NA,"yes",295.76,0.31,55.7,3.2,NA,NA,11.0133164626562,0.851449676104513,0.000679,3.5e-05,1.0098,1.0015,4,2,"Cheng et al. 2000",6.84,4.6,4.6,NA,NA,"yes",NA,NA,NA,NA
6950,392,"MC-ICP-MS U/Th",103.5,NA,NA,"calcite",277.35,277.35,57.3,3.5,3.5,NA,NA,"yes",333.41,0.46,46.6,2.5,NA,NA,11.5315901785459,0.943998553941961,0.000528,3.2e-05,1.006,1.0018,4,2,"Cheng et al. 2000",-8.29,4,4,NA,NA,"yes",NA,NA,NA,NA
6951,392,"MC-ICP-MS U/Th",144.5,NA,NA,"calcite",298.4,298.4,80.2,6.1,6.1,NA,NA,"yes",213,0.2,18.7,2.3,NA,NA,25.5434902831354,3.70195511349789,0.000738,5.6e-05,1.0055,1.0015,4,2,"Cheng et al. 2000",15.97,6.2,6.2,NA,NA,"yes",NA,NA,NA,NA
6952,392,"MC-ICP-MS U/Th",175.5,NA,NA,"calcite",210.02,210.02,109,5,5,NA,NA,"yes",204.01,0.21,27.6,3.3,NA,NA,22.767023948012,2.96156409079831,0.001,5e-05,1.0066,1.0015,4,2,"Cheng et al. 2000",43.81,5.6,5.6,NA,NA,"yes",NA,NA,NA,NA
6953,392,"MC-ICP-MS U/Th",188,NA,NA,"calcite",326.9,326.9,106.8,4.1,4.1,NA,NA,"yes",289.38,0.28,8.6,2.1,NA,NA,100.693179087142,25.1732947717856,0.000984,3.8e-05,1.007,1.0015,4,2,"Cheng et al. 2000",44.15,4.1,4.1,NA,NA,"yes",NA,NA,NA,NA
6954,392,"MC-ICP-MS U/Th",225,NA,NA,"calcite",324.7,324.7,126.4,4.6,4.6,NA,NA,"yes",193.43,0.14,12.7,2.1,NA,NA,54.233642412744,9.43998553941961,0.001164,4.2e-05,1.0068,1.0012,4,2,"Cheng et al. 2000",63.18,4.7,4.7,NA,NA,"yes",NA,NA,NA,NA
6955,392,"MC-ICP-MS U/Th",242.5,NA,NA,"calcite",167.5,167.5,122.6,7,7,NA,NA,"yes",359.22,0.41,15,4.2,NA,NA,82.7386967866777,23.5074149707116,0.001127,6.4e-05,1.0051,1.0019,4,2,"Cheng et al. 2000",59.59,7,7,NA,NA,"yes",NA,NA,NA,NA
6956,392,"MC-ICP-MS U/Th",255,NA,NA,"calcite",221.71,221.71,107.7,5,5,NA,NA,"yes",281.05,0.31,36,3.1,NA,NA,23.6925127263865,2.40627082377363,0.000992,4.6e-05,1.0063,1.0017,4,2,"Cheng et al. 2000",42.72,5.3,5.3,NA,NA,"yes",NA,NA,NA,NA
6957,392,"MC-ICP-MS U/Th",311,NA,NA,"calcite",208.97,208.97,155,6,6,NA,NA,"yes",217.47,0.22,36.8,3.3,NA,NA,25.7285880388103,2.59136857944852,0.00142,5e-05,1.005,1.0015,4,2,"Cheng et al. 2000",88.57,6.1,6.1,NA,NA,"yes",NA,NA,NA,NA
6958,392,"MC-ICP-MS U/Th",320,NA,NA,"calcite",198,198,147,8.5,8.5,NA,NA,"yes",212.61,0.24,38,3.5,NA,NA,23.3223172150367,2.59136857944852,0.001358,7.9e-05,1.0095,1.0018,4,2,"Cheng et al. 2000",80.45,8.8,8.8,NA,NA,"yes",NA,NA,NA,NA
6959,392,"MC-ICP-MS U/Th",329.5,NA,NA,"calcite",399.6,399.6,160.7,3.9,3.9,NA,NA,"yes",236.53,0.21,22,1.8,NA,NA,48.4956119868223,4.25724838052257,0.001477,3.6e-05,1.0046,1.0012,4,2,"Cheng et al. 2000",96.8,4.1,4.1,NA,NA,"yes",NA,NA,NA,NA
6960,392,"MC-ICP-MS U/Th",356.5,NA,NA,"calcite",218.55,218.55,161,9,9,NA,NA,"yes",101.31,0.11,11.1,3.2,NA,NA,41.4618972711763,12.0313541188681,0.00148,8e-05,1.0062,1.0015,4,2,"Cheng et al. 2000",96.7,8.8,8.8,NA,NA,"yes",NA,NA,NA,NA
6961,392,"MC-ICP-MS U/Th",356.5,NA,NA,"calcite",232.86,232.86,187,8,8,NA,NA,"yes",152.62,0.19,29.4,3,NA,NA,27.2093700842095,2.96156409079831,0.00172,8e-05,1.0051,1.0018,4,2,"Cheng et al. 2000",120.63,8.8,8.8,NA,NA,"yes",NA,NA,NA,NA
6962,392,"MC-ICP-MS U/Th",410,NA,NA,"calcite",231.4,231.4,185.2,6,6,NA,NA,"yes",365.05,0.4,19.6,3,NA,NA,96.8061262179697,15.1780159653413,0.001705,5.5e-05,1.0064,1.0016,4,2,"Cheng et al. 2000",121.89,6,6,NA,NA,"yes",NA,NA,NA,NA
6963,392,"MC-ICP-MS U/Th",466,NA,NA,"calcite",202.86,202.86,157.3,6.4,6.4,NA,NA,"yes",216.07,0.26,50.1,3.4,NA,NA,19.1205981612166,1.51780159653413,0.001452,5.9e-05,1.009,1.0018,4,2,"Cheng et al. 2000",179.88,7.1,7.1,NA,NA,"yes",NA,NA,NA,NA
6964,392,"MC-ICP-MS U/Th",466,NA,NA,"calcite",279.5,279.5,243,13,13,NA,NA,"yes",182.66,0.22,11.3,2.5,NA,NA,111.428848916286,25.3583925274605,0.00225,0.00012,1.0108,1.0019,4,2,"Cheng et al. 2000",89.29,13,13,NA,NA,"yes",NA,NA,NA,NA
6965,392,"MC-ICP-MS U/Th",476,NA,NA,"calcite",205.68,205.68,213.3,9,9,NA,NA,"yes",146.86,0.12,40.2,3.4,NA,NA,22.0266329253124,2.03607531242384,0.001968,8.3e-05,1.0082,1.0014,4,2,"Cheng et al. 2000",144.22,9.7,9.7,NA,NA,"yes",NA,NA,NA,NA
6966,392,"MC-ICP-MS U/Th",501,NA,NA,"calcite",380.1,380.1,232.9,9.7,9.7,NA,NA,"yes",240.37,0.31,9.9,1.8,NA,NA,159.369167636084,30.3560319306827,0.002141,8.9e-05,1.0048,1.0017,4,2,"Cheng et al. 2000",170.39,9.7,9.7,NA,NA,"yes",NA,NA,NA,NA
6967,392,"MC-ICP-MS U/Th",527.5,NA,NA,"calcite",199.78,199.78,263,8,8,NA,NA,"yes",161.95,0.19,13.2,3.5,NA,NA,91.068095792048,24.2478059934111,0.00242,8e-05,1.0066,1.0017,4,2,"Cheng et al. 2000",205.58,8.5,8.5,NA,NA,"yes",NA,NA,NA,NA
6968,392,"MC-ICP-MS U/Th",527.5,NA,NA,"calcite",344.7,344.7,269.7,6.4,6.4,NA,NA,"yes",223.14,0.32,22.9,2,NA,NA,73.8540045142828,6.66351920429619,0.002481,5.9e-05,1.0056,1.0018,4,2,"Cheng et al. 2000",199.39,6.6,6.6,NA,NA,"yes",NA,NA,NA,NA
6969,392,"MC-ICP-MS U/Th",557,NA,NA,"calcite",181.03,181.03,255,10,10,NA,NA,"yes",172.38,0.18,35.4,3.8,NA,NA,34.983475822555,4.07215062484767,0.002351,9.5e-05,1.0074,1.0018,4,2,"Cheng et al. 2000",187.8,10.6,10.6,NA,NA,"yes",NA,NA,NA,NA
6970,392,"MC-ICP-MS U/Th",568,NA,NA,"calcite",244.2,244.2,263,6,6,NA,NA,"yes",245.8,0.55,30.8,2.9,NA,NA,58.8610863046164,5.55293267024683,0.00242,6e-05,1.0032,1.0029,4,2,"Cheng et al. 2000",198.67,6.4,6.4,NA,NA,"yes",NA,NA,NA,NA
6971,392,"MC-ICP-MS U/Th",575.5,NA,NA,"calcite",237.11,237.11,272,8,8,NA,NA,"yes",142.07,0.13,26.6,2.9,NA,NA,40.9066040041516,4.62744389187236,0.0025,7e-05,1.0065,1.0013,4,2,"Cheng et al. 2000",205.14,8.2,8.2,NA,NA,"yes",NA,NA,NA,NA
6972,392,"MC-ICP-MS U/Th",587.5,NA,NA,"calcite",218.28,218.28,259,8,8,NA,NA,"yes",156.06,0.16,23.3,3.2,NA,NA,48.8658074981721,6.84861695997109,0.00239,7e-05,1.0067,1.0015,4,2,"Cheng et al. 2000",193.53,8,8,NA,NA,"yes",NA,NA,NA,NA
6973,392,"MC-ICP-MS U/Th",682.5,NA,NA,"calcite",219.47,219.47,272,28,28,NA,NA,"yes",124.52,0.16,26.3,3.2,NA,NA,36.2791601122793,5.73803042592172,0.0025,0.00026,1.0072,1.002,4,2,"Cheng et al. 2000",204.41,28.6,28.6,NA,NA,"yes",NA,NA,NA,NA
6974,392,"MC-ICP-MS U/Th",701.5,NA,NA,"calcite",232.2,232.2,296,9,9,NA,NA,"yes",148.03,0.2,21.1,3,NA,NA,58.4908907932666,8.51449676104514,0.00272,8e-05,1.0068,1.0019,4,2,"Cheng et al. 2000",230.56,9.2,9.2,NA,NA,"yes",NA,NA,NA,NA
6975,392,"MC-ICP-MS U/Th",719,NA,NA,"calcite",301.6,301.6,301.8,8.5,8.5,NA,NA,"yes",227.11,0.24,7.7,2.3,NA,NA,249.326676894083,74.5943955369824,0.002781,7.8e-05,1.0078,1.0018,4,2,"Cheng et al. 2000",239.01,8.5,8.5,NA,NA,"yes",NA,NA,NA,NA
6976,392,"MC-ICP-MS U/Th",736.5,NA,NA,"calcite",315.1,315.1,330,10,10,NA,NA,"yes",128.17,0.22,16,2.2,NA,NA,74.5943955369824,10.550572073469,0.003036,9.4e-05,1.006,1.0023,4,2,"Cheng et al. 2000",265.35,10.4,10.4,NA,NA,"yes",NA,NA,NA,NA
6977,392,"MC-ICP-MS U/Th",758.8,NA,NA,"calcite",150.1,150.1,347.5,9.7,9.7,NA,NA,"yes",243.57,0.31,22.3,4.6,NA,NA,106.801405024414,22.3968284366622,0.003204,8.9e-05,1.0085,1.0022,4,2,"Cheng et al. 2000",235.18,9.8,9.8,NA,NA,"yes",NA,NA,NA,NA
6978,392,"MC-ICP-MS U/Th",782.5,NA,NA,"calcite",214.09,214.09,429,18,18,NA,NA,"yes",115.82,0.15,32.8,3.3,NA,NA,42.5724838052257,4.62744389187236,0.00395,0.00016,1.0078,1.0021,4,2,"Cheng et al. 2000",283.22,17.9,17.9,NA,NA,"yes",NA,NA,NA,NA
6979,392,"MC-ICP-MS U/Th",812.3,NA,NA,"calcite",210.7,210.7,520,10,10,NA,NA,"yes",176.42,0.23,38.6,3.3,NA,NA,66.8202897986368,5.92312818159662,0.004779,9.4e-05,1.0059,1.0017,4,2,"Cheng et al. 2000",257.33,11,11,NA,NA,"yes",NA,NA,NA,NA
6980,392,"MC-ICP-MS U/Th",916.5,NA,NA,"calcite",216.16,216.16,505,23,23,NA,NA,"yes",122.5,0.12,33.4,3.2,NA,NA,52.0124693446453,5.55293267024683,0.00465,0.00021,1.0079,1.0017,4,2,"Cheng et al. 2000",359.47,23.6,23.6,NA,NA,"yes",NA,NA,NA,NA
6981,392,"MC-ICP-MS U/Th",933,NA,NA,"calcite",165.6,165.6,576.3,22.3,22.3,NA,NA,"yes",140.7,0.18,17.3,4.2,NA,NA,131.419406529175,32.2070094874316,0.005303,0.000204,1.0075,1.0019,4,2,"Cheng et al. 2000",452.35,22.3,22.3,NA,NA,"yes",NA,NA,NA,NA
6982,392,"MC-ICP-MS U/Th",940.3,NA,NA,"calcite",852.06,852.06,300,4,4,NA,NA,"yes",121.08,0.11,11.1,0.8,NA,NA,91.4382913033978,6.84861695997109,0.00276,4e-05,1.0042,1.0014,4,2,"Cheng et al. 2000",406.87,4.3,4.3,NA,NA,"yes",NA,NA,NA,NA
6983,392,"MC-ICP-MS U/Th",1005,NA,NA,"calcite",1008.79,1008.79,321,3,3,NA,NA,"yes",126.18,0.11,6.9,0.7,NA,NA,166.03268684038,16.8438957664154,0.00295,3e-05,1.0037,1.0014,4,2,"Cheng et al. 2000",435.64,3.2,3.2,NA,NA,"yes",NA,NA,NA,NA
6984,392,"MC-ICP-MS U/Th",1006.8,NA,NA,"calcite",603.4,603.4,471,8,8,NA,NA,"yes",143.33,0.13,8.9,1.2,NA,NA,211.566734736404,27.5795655955592,0.00432,8e-05,1.0042,1.0014,4,2,"Cheng et al. 2000",443.15,8.3,8.3,NA,NA,"yes",NA,NA,NA,NA
6985,392,"MC-ICP-MS U/Th",1012.3,NA,NA,"calcite",404.24,404.24,492.1,5.7,5.7,NA,NA,"yes",140.12,0.14,15.4,1.7,NA,NA,125.866473858928,14.2525271869669,0.004516,5.1e-05,1.0045,1.0016,4,2,"Cheng et al. 2000",426.54,5.9,5.9,NA,NA,"yes",NA,NA,NA,NA
6986,392,"MC-ICP-MS U/Th",1012.3,NA,NA,"calcite",637.7,637.7,508,6,6,NA,NA,"yes",136.11,0.21,10.7,1.1,NA,NA,181.210702805721,18.6948733231643,0.004652,5.6e-05,1.0027,1.0019,4,2,"Cheng et al. 2000",412.44,6.3,6.3,NA,NA,"yes",NA,NA,NA,NA
6987,392,"MC-ICP-MS U/Th",1057,NA,NA,"calcite",662.51,662.51,477,5,5,NA,NA,"yes",144.06,0.24,8.2,1.1,NA,NA,235.259247462791,30.3560319306827,0.00436,5e-05,1.0022,1.0023,4,2,"Cheng et al. 2000",511.17,5.2,5.2,NA,NA,"yes",NA,NA,NA,NA
6988,392,"MC-ICP-MS U/Th",1069.8,NA,NA,"calcite",529.11,529.11,640,6,6,NA,NA,"yes",112.38,0.13,23.5,1.3,NA,NA,85.7002608774761,4.81254164754725,0.00587,6e-05,1.0043,1.0018,4,2,"Cheng et al. 2000",571.5,7,7,NA,NA,"yes",NA,NA,NA,NA
6989,393,"MC-ICP-MS U/Th",0.2,NA,NA,"calcite",208.5,208.5,37.5,4.2,4.2,NA,NA,"yes",354.39,0.29,14,3.3,NA,NA,26.8391745728597,7.03371471564598,0.000345,3.9e-05,1.0053,1.0011,4,2,"Cheng et al. 2000",-25.5,4.2,4.2,"yes","yes",NA,"yes",NA,"yes","yes"
6990,393,"MC-ICP-MS U/Th",46.65,NA,NA,"calcite",380.44,380.44,79.6,4.6,4.6,NA,NA,"yes",232.36,0.29,19.6,1.8,NA,NA,26.6540768171848,2.96156409079831,0.000732,4.3e-05,1.0048,1.0019,4,2,"Cheng et al. 2000",15.4,4.8,4.8,"yes","yes",NA,"yes",NA,"yes","yes"
6991,393,"MC-ICP-MS U/Th",127.65,NA,NA,"calcite",366.8,366.8,124.2,4.8,4.8,NA,NA,"yes",226.79,0.19,16.7,1.9,NA,NA,47.3850254527729,5.73803042592172,0.001142,4.4e-05,1.0044,1.0012,4,2,"Cheng et al. 2000",60.3,4.9,4.9,"yes","yes",NA,"yes",NA,"yes","yes"
6992,393,"MC-ICP-MS U/Th",167.55,NA,NA,"calcite",333.1,333.1,133,10,10,NA,NA,"yes",217.71,0.21,9.9,2.1,NA,NA,81.9983057639782,18.3246778118145,0.001224,9.4e-05,1.0071,1.0015,4,2,"Cheng et al. 2000",70,10,10,"yes","yes",NA,"yes",NA,"yes","yes"
6993,74,"Event; end of laminations",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-45,0,1,NA,NA,NA,NA,NA,NA,NA
6994,97,"ICP-MS U/Th Other",7,3,"8a","aragonite",50,100,64,4,4,NA,NA,"yes",1651,30,506,49,NA,NA,57,2,0.0011,0.00013,1.8618,1.0045,4.4,2.2,"Cheng et al. 2013",-7,8,8,"yes",NA,"yes","yes",NA,"yes","yes"
6995,97,"ICP-MS U/Th Other",44,3,"9a","aragonite",50,100,160,12,12,NA,NA,"yes",2660,157,112,42,NA,NA,1080,341,0.0027,0.00018,1.8454,1.0018,4.4,2.2,"Cheng et al. 2013",95,11,11,"yes",NA,"yes","yes",NA,"yes","yes"
6996,97,"ICP-MS U/Th Other",77,3,"B top","aragonite",50,100,209,3,3,NA,NA,"yes",1351,27,745,17,NA,NA,102,2,0.0035,6e-05,1.8466,1.0014,4.4,2.2,"Cheng et al. 2013",134,6,6,"yes",NA,"yes","yes",NA,"yes","yes"
6997,97,"ICP-MS U/Th Other",105,3,"B Bot","aragonite",50,100,209,2,2,NA,NA,"yes",2796,56,25,2,NA,NA,6262,572,0.0035,4e-05,1.8464,1.0011,4.4,2.2,"Cheng et al. 2013",142,2,2,"yes",NA,"yes","yes",NA,"yes","yes"
6998,97,"ICP-MS U/Th Other",248,3,"11","aragonite",50,100,395,6,6,NA,NA,"yes",2841,57,84,3,NA,NA,3600,107,0.0067,1e-04,1.8471,1.0014,4.4,2.2,"Cheng et al. 2013",329,6,6,"yes",NA,"yes","yes",NA,"yes","yes"
6999,97,"ICP-MS U/Th Other",385,3,"6","aragonite",50,100,483,6,6,NA,NA,"yes",3703,74,297,7,NA,NA,1619,29,0.0082,1e-04,1.8476,1.0011,4.4,2.2,"Cheng et al. 2013",416,6,6,"yes",NA,"yes","yes",NA,"yes","yes"
7000,97,"ICP-MS U/Th Other",491,3,"13","aragonite",50,100,696,7,7,NA,NA,"yes",4095,82,86,24,NA,NA,8900,2400,0.0118,0.00012,1.8485,1.001,4.4,2.2,"Cheng et al. 2013",631,7,7,"yes",NA,"yes","yes",NA,"yes","yes"
7001,97,"ICP-MS U/Th Other",542,3,"N","aragonite",50,100,755,6,6,NA,NA,"yes",3301,66,25,3,NA,NA,26770,2734,0.0127,1e-04,1.8321,1.0012,4.4,2.2,"Cheng et al. 2013",689,6,6,"yes",NA,"yes","yes",NA,"yes","yes"
7002,97,"ICP-MS U/Th Other",591,3,"P top","aragonite",50,100,933,4,4,NA,NA,"yes",2233,45,183,4,NA,NA,3152,10,0.0163,6e-05,1.9113,1.0012,4.4,2.2,"Cheng et al. 2013",866,4,4,"yes",NA,"yes","yes",NA,"yes","yes"
7003,97,"ICP-MS U/Th Other",626,3,"P bot","aragonite",50,100,930,5,5,NA,NA,"no",2487,50,8,0,NA,NA,80177,2242,0.0169,1e-04,1.9858,1.0012,4.4,2.2,"Cheng et al. 2013",865,5,5,"no",NA,"no","no",NA,"no","no"
7004,97,"ICP-MS U/Th Other",634,3,"14","aragonite",50,100,1048,8,8,NA,NA,"no",2852,57,169,70,NA,NA,5500,2300,0.0204,0.00016,2.1287,1.0011,4.4,2.2,"Cheng et al. 2013",983,8,8,"no",NA,"no","no",NA,"no","no"
7005,97,"ICP-MS U/Th Other",677,3,"15","aragonite",50,100,1179,11,11,NA,NA,"yes",2589,52,65,2,NA,NA,14200,370,0.0223,0.00021,2.0721,1.0016,4.4,2.2,"Cheng et al. 2013",1113,11,11,"yes",NA,"yes","yes",NA,"yes","yes"
7006,97,"ICP-MS U/Th Other",790,3,"tot bot","aragonite",50,100,2048,6,6,NA,NA,"yes",2159,43,104,2,NA,NA,12996,29,0.0392,0.00012,2.1051,1.001,4.4,2.2,"Cheng et al. 2013",1982,6,6,"yes",NA,"yes","yes",NA,"yes","yes"
7007,97,"ICP-MS U/Th Other",193,3,"M1","aragonite",50,100,312,6,6,NA,NA,"yes",2073,41,762,15,NA,NA,242,2,0.0056,1e-04,1.91,1.01,4.4,2.2,"Cheng et al. 2013",248,7,7,"yes",NA,"yes","yes",NA,"yes","yes"
7008,97,"ICP-MS U/Th Other",381,3,"M2","aragonite",50,100,558,8,8,NA,NA,"no",4968,99,414,8,NA,NA,1800,5,0.0094,0.00014,1.842,1.003,4.4,2.2,"Cheng et al. 2013",492,8,8,"no",NA,"no","no",NA,"no","no"
7009,98,"ICP-MS U/Th Other",0.9,3,"TAM2-top","aragonite",50,100,1323,14,14,NA,NA,"yes",752,15,1273,48,NA,NA,254,8,0.0274,0.00022,2.2473,1.0011,4.4,2.2,"Cheng et al. 2013",1234.2,18,18,"yes",NA,NA,"yes","yes","yes",NA
7010,98,"ICP-MS U/Th Other",4.2,3,"TAM2-1","aragonite",50,100,1834,10,10,NA,NA,"yes",1016,20,316,10,NA,NA,1869,45,0.0366,2e-04,2.1926,1.0025,4.4,2.2,"Cheng et al. 2013",1764,10,10,"yes",NA,NA,"yes","yes","yes",NA
7011,98,"ICP-MS U/Th Other",41.1,3,"TAM2 2","aragonite",50,100,2891,16,16,NA,NA,"yes",3862,78,82,2,NA,NA,46809,407,0.063,0.00031,2.402,1.0006,4.4,2.2,"Cheng et al. 2013",2824.7,16.1,16.1,"yes",NA,NA,"yes","yes","yes",NA
7012,98,"ICP-MS U/Th Other",61,3,"TAM2 3","aragonite",50,100,3201,52,52,NA,NA,"yes",4103,86,67,2,NA,NA,68482,2160,0.0708,0.00099,2.4411,1.0006,4.4,2.2,"Cheng et al. 2013",3135,51.6,51.6,"yes",NA,NA,"yes","yes","yes",NA
7013,98,"ICP-MS U/Th Other",69.7,3,"TAM2 4","aragonite",50,100,3318,32,32,NA,NA,"yes",4007,84,36,1,NA,NA,129438,2237,0.0739,0.00071,2.4594,1.0011,4.4,2.2,"Cheng et al. 2013",3252.1,32.3,32.3,"yes",NA,NA,"yes","yes","yes",NA
7014,98,"ICP-MS U/Th Other",111,3,"TAM2 5","aragonite",50,100,3758,37,37,NA,NA,"yes",4154,89,33,1,NA,NA,174023,2014,0.0863,0.00057,2.5382,1.0006,4.4,2.2,"Cheng et al. 2013",3691.8,37.5,37.5,"yes",NA,NA,"yes","yes","yes",NA
7015,98,"ICP-MS U/Th Other",132,3,"TAM2-2","aragonite",50,100,3917,37,37,NA,NA,"yes",5535,111,17,12,NA,NA,464852,315053,0.0893,0.00083,2.5239,1.0033,4.4,2.2,"Cheng et al. 2013",3851,37,37,"yes",NA,NA,"yes","yes","yes",NA
7016,394,"MC-ICP-MS U/Th",275,NA,"N1_1","calcite",300,500,4156,494,471,NA,NA,"yes",79.5311484227,NA,3864.52754243,NA,0.0732853958511,NA,3.57112281,52.10045646,0.0562854200803,0.00628690983707,1.48119226,0.01282733,0.996,0.996,"Cheng et al. 2000",3218,694,699,"yes","yes","yes","yes",NA,"yes","yes"
7017,394,"MC-ICP-MS U/Th",201,NA,"N1_2","calcite",300,500,3740,597,600,NA,NA,"yes",58.1099979501,NA,1848.23889494,NA,0.0485535637948,NA,4.94922825,194.77429593,0.0510577803515,0.00790873259556,1.48778175,0.01300512,0.996,0.996,"Cheng et al. 2000",3129,675,697,"yes","yes","yes","yes",NA,"yes","yes"
7018,394,"MC-ICP-MS U/Th",142,NA,"N1_3","calcite",300,500,3694,519,526,NA,NA,"yes",71.3264968349,NA,2817.15357064,NA,0.0585773072401,NA,3.91623804,132.3405825,0.0501685480445,0.00676281844698,1.47939671,0.01279797,0.996,0.996,"Cheng et al. 2000",2931,677,667,"yes","yes","yes","yes",NA,"yes","yes"
7019,394,"MC-ICP-MS U/Th",106,NA,"N1_4","calcite",300,500,3303,549,458,NA,NA,"yes",75.7096601425,NA,807.266320663,NA,0.0559611032105,NA,13.01272759,181.97079035,0.0450086410302,0.00661715215232,1.47899497,0.01118722,0.996,0.996,"Cheng et al. 2000",3097,551,474,"yes","yes","yes","yes",NA,"yes","yes"
7020,394,"MC-ICP-MS U/Th",39,NA,"N1_5","calcite",300,500,2597,432,426,NA,NA,"yes",78.5151956357,NA,644.355161308,NA,0.0461610036765,NA,13.49181939,258.13583635,0.0359109053693,0.00574903252007,1.48856496,0.01101836,0.996,0.996,"Cheng et al. 2000",2440,435,428,"yes","yes","yes","yes",NA,"yes","yes"
7021,394,"MC-ICP-MS U/Th",5,NA,"N1_6","calcite",300,500,2100,323,315,NA,NA,"yes",109.660871101,NA,769.333950195,NA,0.051850826477,NA,12.68526311,231.83541958,0.0288625900995,0.00421546640507,1.4676681,0.01027069,0.996,0.996,"Cheng et al. 2000",1964,326,319,"yes","yes","yes","yes",NA,"yes","yes"
7022,305,"Event; hiatus",1350.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes",NA,NA,NA
7061,396,"Event; actively forming",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60,1,1,NA,NA,NA,NA,NA,NA,NA
7062,396,"Event; end of laminations",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60,1,1,NA,NA,NA,NA,NA,NA,NA
7063,396,"Event; start of laminations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1439,NA,NA,NA,NA,NA,NA,NA,NA,NA
7064,382,"Event; end of laminations",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61,1,1,NA,NA,NA,NA,NA,NA,NA
7065,382,"C14",10.8,NA,NA,"calcite",NA,NA,NA,NA,NA,NA,"not calibrated","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15,2,2,NA,NA,NA,NA,NA,NA,NA
7066,382,"Event; hiatus",12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7067,382,"Event; start of laminations",48.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,5.7,5.7,NA,NA,NA,NA,NA,NA,NA
7068,382,"Multiple methods",62.95,NA,NA,"calcite",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,15,15,NA,NA,NA,NA,NA,NA,NA
7069,237,"Event; hiatus",28.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes",NA,NA,"yes",NA
7070,237,"Event; hiatus",133.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes",NA,NA,"yes",NA
7071,237,"Event; hiatus",216.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes",NA,NA,"yes",NA
7072,237,"Event; hiatus",300.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes",NA,NA,"yes",NA
7073,237,"Event; hiatus",391.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes",NA,NA,"yes",NA
